base_rot, wings_rot,camera
26.23146475563776,87.5503472955562,camera_01/image_01_5.jpg
346.2662354690136,92.32663384903064,camera_01/image_01_11.jpg
10.837143801406752,5.833663334753756,camera_01/image_01_23.jpg
12.928578513520767,42.558381234395725,camera_01/image_01_25.jpg
2.4905277892507494,53.221878788274566,camera_01/image_01_28.jpg
29.47375635863392,77.356229492416,camera_01/image_01_30.jpg
340.4484813664258,95.4919199666032,camera_01/image_01_31.jpg
19.37918992983536,68.98062026713397,camera_01/image_01_37.jpg
338.24282645467514,119.3777618476177,camera_01/image_01_38.jpg
337.05014031265614,115.15374291018672,camera_01/image_01_45.jpg
17.421557226220344,111.5448292799678,camera_01/image_01_51.jpg
11.039942754486257,80.1700979995046,camera_01/image_01_52.jpg
22.89279137758735,54.04881589704414,camera_01/image_01_65.jpg
352.1973545970752,7.56887802536915,camera_01/image_01_70.jpg
350.83068463747577,49.706846883561376,camera_01/image_01_74.jpg
2.550099748381073,104.61432008000224,camera_01/image_01_77.jpg
27.84015673422713,27.123286766173983,camera_01/image_01_83.jpg
344.18143779663075,115.9050963620869,camera_01/image_01_102.jpg
25.55437064569448,41.30869415586404,camera_01/image_01_103.jpg
335.99873964092046,89.63399297965277,camera_01/image_01_104.jpg
338.36852814173534,43.22101264411729,camera_01/image_01_105.jpg
8.583848682648313,99.97039355014309,camera_01/image_01_106.jpg
345.85934872559244,97.81110253778812,camera_01/image_01_116.jpg
357.95555508787726,91.58446038998224,camera_01/image_01_117.jpg
350.99219516000454,4.501572394032576,camera_01/image_01_120.jpg
18.984780687252503,114.07239575484589,camera_01/image_01_130.jpg
332.6741122114885,50.69210267683435,camera_01/image_01_134.jpg
18.876952820202376,14.530843088940992,camera_01/image_01_150.jpg
358.24354563735,68.90181315074769,camera_01/image_01_161.jpg
339.74218027142064,35.54829697497886,camera_01/image_01_162.jpg
332.8813517655621,35.718083247610615,camera_01/image_01_163.jpg
335.51660968660866,7.046060519892001,camera_01/image_01_166.jpg
3.6844673449143617,20.424788213446607,camera_01/image_01_167.jpg
23.92566646336376,114.55794661374271,camera_01/image_01_175.jpg
351.4688031605369,33.60859262054825,camera_01/image_01_176.jpg
351.073043671698,29.554491467726017,camera_01/image_01_178.jpg
5.216212181075388,56.956133805740336,camera_01/image_01_179.jpg
11.748842832302977,7.391363254054054,camera_01/image_01_180.jpg
349.60998543725304,63.80930457418775,camera_01/image_01_204.jpg
19.887933226938795,2.1196893333972966,camera_01/image_01_217.jpg
26.547396154540664,87.30693794912766,camera_01/image_01_226.jpg
339.3270015557409,64.70618646040242,camera_01/image_01_227.jpg
358.07504456674513,110.31637352905273,camera_01/image_01_232.jpg
29.811069647962768,89.04946631853323,camera_01/image_01_237.jpg
6.616881099717045,115.51812991833168,camera_01/image_01_238.jpg
19.372346447389628,88.48564777237429,camera_01/image_01_246.jpg
331.3825787129616,105.841995167161,camera_01/image_01_249.jpg
348.4387314407523,70.22049513701266,camera_01/image_01_256.jpg
13.80492042554053,118.53408014402764,camera_01/image_01_265.jpg
14.879756932388124,32.26955492503179,camera_01/image_01_267.jpg
24.620194298864817,14.790729007945831,camera_01/image_01_279.jpg
343.41628619966855,54.15965366340482,camera_01/image_01_282.jpg
349.14139933486035,114.93206870179849,camera_01/image_01_285.jpg
352.4650945414988,4.483598323228501,camera_01/image_01_287.jpg
3.597788662802968,99.81846692584256,camera_01/image_01_290.jpg
