base_rot, wings_rot,camera
303.96832074345764,102.17131349119032,camera_01/image_01_2.jpg
316.15184319911066,93.75308672028493,camera_01/image_01_4.jpg
26.23146475563776,87.5503472955562,camera_01/image_01_5.jpg
303.325225784259,1.2850992762101308,camera_01/image_01_8.jpg
346.2662354690136,92.32663384903064,camera_01/image_01_11.jpg
311.71251418771493,6.494250428544399,camera_01/image_01_12.jpg
10.837143801406752,5.833663334753756,camera_01/image_01_23.jpg
12.928578513520767,42.558381234395725,camera_01/image_01_25.jpg
2.4905277892507494,53.221878788274566,camera_01/image_01_28.jpg
29.47375635863392,77.356229492416,camera_01/image_01_30.jpg
340.4484813664258,95.4919199666032,camera_01/image_01_31.jpg
324.3358014345554,74.84837400247653,camera_01/image_01_33.jpg
30.103185328831408,106.87395278612424,camera_01/image_01_35.jpg
19.37918992983536,68.98062026713397,camera_01/image_01_37.jpg
338.24282645467514,119.3777618476177,camera_01/image_01_38.jpg
324.0130714764323,13.014396606369312,camera_01/image_01_39.jpg
337.05014031265614,115.15374291018672,camera_01/image_01_45.jpg
326.46122883824347,115.9337723196505,camera_01/image_01_46.jpg
302.6104896689267,43.43744282871137,camera_01/image_01_48.jpg
329.6100586061699,17.86272902991937,camera_01/image_01_50.jpg
17.421557226220344,111.5448292799678,camera_01/image_01_51.jpg
11.039942754486257,80.1700979995046,camera_01/image_01_52.jpg
301.64540817470333,41.93499532480401,camera_01/image_01_55.jpg
50.68673892600609,1.2819516319690385,camera_01/image_01_56.jpg
327.5395786559857,93.881738798934,camera_01/image_01_59.jpg
38.956079096332495,76.65882094510472,camera_01/image_01_60.jpg
22.89279137758735,54.04881589704414,camera_01/image_01_65.jpg
352.1973545970752,7.56887802536915,camera_01/image_01_70.jpg
33.98849493811981,101.2873659865316,camera_01/image_01_72.jpg
36.688458905735,94.65522972621773,camera_01/image_01_73.jpg
350.83068463747577,49.706846883561376,camera_01/image_01_74.jpg
2.550099748381073,104.61432008000224,camera_01/image_01_77.jpg
27.84015673422713,27.123286766173983,camera_01/image_01_83.jpg
307.32573673436593,82.99670254534686,camera_01/image_01_89.jpg
306.6713732921888,109.89795732022633,camera_01/image_01_91.jpg
34.62787114496216,38.8849193798948,camera_01/image_01_92.jpg
317.8652191799422,16.94953700424689,camera_01/image_01_95.jpg
329.077457992133,8.166108438331348,camera_01/image_01_96.jpg
37.688575785457566,20.00896030991008,camera_01/image_01_97.jpg
344.18143779663075,115.9050963620869,camera_01/image_01_102.jpg
25.55437064569448,41.30869415586404,camera_01/image_01_103.jpg
335.99873964092046,89.63399297965277,camera_01/image_01_104.jpg
338.36852814173534,43.22101264411729,camera_01/image_01_105.jpg
8.583848682648313,99.97039355014309,camera_01/image_01_106.jpg
308.5968863135988,38.86948123801218,camera_01/image_01_110.jpg
345.85934872559244,97.81110253778812,camera_01/image_01_116.jpg
357.95555508787726,91.58446038998224,camera_01/image_01_117.jpg
350.99219516000454,4.501572394032576,camera_01/image_01_120.jpg
18.984780687252503,114.07239575484589,camera_01/image_01_130.jpg
332.6741122114885,50.69210267683435,camera_01/image_01_134.jpg
